,Unnamed: 0.1,Unnamed: 0,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE,Number of Posts,Topics
5589,5589,5590.0,269986.0,Rheinland-Pfalz,2020-02-22 08:31:05+00:00,499.531.599,7.310.646,308994.0,"@AnnaVTreuenfels @fdp Ich bin für... KEINE Stimme für die @fdp ...

Ich will doch sicher gehen, dass Demokraten gewählt werden !
Und keine Feinde der @EEnergiewende , die nur Windkraft bashen und PV blockieren. - seit 11 Jahren!",@ annavtreuenfels @ fdp m ... vote @ fdp ... want make sure democrats elected ! enemies @ eenergyturnover bash wind power block pv - 11 years !,POINT (7.310646 49.9531599),2020-02,2.0,DE,1,-1
5590,5590,5591.0,270684.0,Rheinland-Pfalz,2020-02-19 10:33:41+00:00,499.531.599,7.310.646,855951.0,"RT @Oliver_Krischer: Weder eine #Tesla Giga-Factory noch die #Windenergie sind das Problem des Naturschutzes. Im Gegenteil: #Klimaschutz, n…","rt @ oliver_krischer : neither # tesla gigafactory # wind energy problem nature conservation . contrary : # climate protection , n…",POINT (7.310646 49.9531599),2020-02,2.0,DE,1,-1
5591,5591,5592.0,271790.0,Rheinland-Pfalz,2020-02-16 06:12:44+00:00,499.531.599,7.310.646,713976.0,"@Hallaschka_HH @feuerwehr Ja und?
Kontrolliert abbrennen lassen ist auch eine zu recht richtige feuerwerhliche Vorgehensweise.
Das soll gegen die Windkraft sprechen?
Brennende Heuhaufen werden dann zur Abschaffung der Landwirtschaft führen?
Bei nem AKW wär das nicht so glimpflich ausgegangen.","@ hallaschka_hh @ feuerwehr yes ? controlled burning also perfectly reasonable approach fire safety . supposed speak wind power ? will burning haystacks lead abolition agriculture ? nuclear power plant , things nt gone smoothly .",POINT (7.310646 49.9531599),2020-02,2.0,DE,1,-1
5592,5592,5593.0,272369.0,Rheinland-Pfalz,2020-02-14 12:04:35+00:00,499.531.599,7.310.646,308994.0,"@ChristophBeisl1 Bei DIESEM Wetter MÜSSEN 100% erreicht werden. Dafür fehlen aber noch 30-40 GWp Windkraft - und die Kohlekraftwerke müssen abgestellt werden. Wir brauchen mehr Flexibilität, mehr Sektorkopplung und Speicher OHNE Blockaden. Und mehr @EEnergiewende in ALLEN Sektoren.","@ christophbeisl1 weather , 100 % must achieved . re still missing 30-40 gwp wind power – coal-fired power plants must shut . need flexibility , sector coupling , storage without blockages . @ eenergytransition sectors .",POINT (7.310646 49.9531599),2020-02,2.0,DE,1,0
5593,5593,5594.0,272846.0,Rheinland-Pfalz,2020-02-11 21:15:45+00:00,499.531.599,7.310.646,308994.0,"@EEnergiewende Überhaupt keine Frage. Jedes (Bundes)Land kann sich 100% selbst mit EE versorgen, die @EEnergiewende umsetzen.
Die Anteile sind nur unterschiedlich. Aber Windkraft wird überall gebraucht - eben auch in Bayern.",@ eenergyturn absolutely question . every ( federal ) state can supply 100 % renewable energy implementing @ eenergyturn . proportions just vary . wind power needed everywhere – including bavaria .,POINT (7.310646 49.9531599),2020-02,2.0,DE,1,68
5594,5594,5595.0,273252.0,Rheinland-Pfalz,2020-02-10 13:25:28+00:00,499.531.599,7.310.646,391167.0,RT @klimareport: Bis Ende März soll Wirtschaftsminister Altmaier den Ausbau der #Erneuerbaren gesetzlich regeln. Für #Windkraft schlagen di…,"rt @ klimareport : economics minister altmaier expected legislate expansion # renewables end march . # wind power , the…",POINT (7.310646 49.9531599),2020-02,2.0,DE,1,44
5595,5595,5596.0,273425.0,Rheinland-Pfalz,2020-02-10 07:38:25+00:00,499.531.599,7.310.646,308994.0,"@VQuaschning Bei der Wetterlage ist 100% EE Pflicht, auch kurzfristig. Dafür brauchen wir einen weiteren (Netto) Ausbau der Windkraft um 6-8 GWp jährlich. Und 15 GWp PV jährlich dazu... mindestens!
Wir brauchen die @EEnergiewende , als Grundlage für #Verkehrswende  und #Bau-/Wärmewende.","@ vquaschning given current weather conditions , 100 % renewable energy mandatory , even short term . achieve , need ( net ) expansion wind power 6-8 gwp annually . 15 gwp pv annually top ... least ! need @ eenergyturnover foundation # transportationtransition # construction/heatingtransition .",POINT (7.310646 49.9531599),2020-02,2.0,DE,1,0
5596,5596,5597.0,274164.0,Rheinland-Pfalz,2020-02-07 08:43:17+00:00,499.531.599,7.310.646,308994.0,"@Umweltnews Dann bitte auch die Erneuerbaren in der Pfalz ausbauen. Für ein Akkuwerk benötigen wir VIEL Ökostrom. Also PV und Windkraft ausbauen und die Bürger mehr beteiligen.
Wir brauchen die @EEnergiewende in ALLEN Sektoren.",@ umweltnews please also expand renewables palatinate . need lot green electricity battery plant . expand pv wind power involve citizens . need @ eenergy transition sectors .,POINT (7.310646 49.9531599),2020-02,2.0,DE,1,-1
5597,5597,5598.0,275122.0,Rheinland-Pfalz,2020-02-02 16:26:07+00:00,499.531.599,7.310.646,308994.0,"@EEnergiewende PV und evtl. thermische Speicher. Oder besser chemische Speicher, Redox-Flow Speicher oder P2G Speicher.
Das ist die Zukunfrt, in Kombination mit Windkraft und anderen Erneuerbaren.","@ eenergyturn pv possibly thermal storage . better yet , chemical storage , redox flow storage , p2g storage . s future , combination wind power renewables .",POINT (7.310646 49.9531599),2020-02,2.0,DE,1,0
5598,5598,5599.0,275914.0,Rheinland-Pfalz,2020-01-31 19:30:40+00:00,499.531.599,7.310.646,659210.0,"RT @Hallaschka_HH: #Windenergie leicht erklärt.
25% in den Umfragen.
100% Ahnungslosigkeit 

Ihre Grünen. 
https://t.co/uGwecKhPxR",rt @ hallaschka_hh : # windenergy explained simply . 25 % polls . 100 % clueless . greens .,POINT (7.310646 49.9531599),2020-01,2.0,DE,1,49
5599,5599,5600.0,276276.0,Rheinland-Pfalz,2020-01-31 12:06:34+00:00,499.531.599,7.310.646,308994.0,"@ChristophBeisl1 @TerliWetter Ist halt nur eine Frage der Zeit, bis es auch der letzte @CSU WählerIn verstanden hat.
RAUS aus den Fossilen, so schnell es geht. Mit Windkraft und ohne 10H !",@ christophbeisl1 @ terliwetter s just matter time even last @ csu voter gets . get fossil fuels fast possible . wind power without 10h !,POINT (7.310646 49.9531599),2020-01,2.0,DE,1,18
5600,5600,5601.0,277026.0,Rheinland-Pfalz,2020-01-29 18:07:55+00:00,499.531.599,7.310.646,528851.0,RT @tumalwas: Solarstrom 120.000 Arbeitsplätze deshalb abgebaut? Windenergie erschwert und dann so eine Aussage? Lügen ohne rot zu werden h…,"rt @ tumalwas : 120,000 jobs cut solar power ? wind energy made difficult , statement like ? lying without blushing ...",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,14
5601,5601,5602.0,277554.0,Rheinland-Pfalz,2020-01-28 22:07:19+00:00,499.531.599,7.310.646,952606.0,RT @tagesschau: Ausbau der Windenergie an Land auf historischem Tief https://t.co/XNDiuDnwpm #Windenergie,rt @ tagesschau : expansion onshore wind energy historic low # windenergie,POINT (7.310646 49.9531599),2020-01,2.0,DE,1,-1
5602,5602,5603.0,277863.0,Rheinland-Pfalz,2020-01-28 16:27:00+00:00,499.531.599,7.310.646,870774.0,"RT @CKemfert: Weniger Gegenwind für Wind: 80 Prozent der Bevölkerung ist für den Ausbau der erneuerbaren Energien, nur 5 Prozent lehnt Wind…","rt @ ckemfert : less headwind wind : 80 percent population favor expanding renewable energies , 5 percent rejects wind…",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,25
5603,5603,5604.0,278329.0,Rheinland-Pfalz,2020-01-27 13:07:56+00:00,499.531.599,7.310.646,391167.0,"RT @Karl_Lauterbach: Altmaier blockiert die Windenergie, die CDU blockiert die Grundrente, AKK will bei jeder Gelegenheit deutsche Soldaten…","rt @ karl_lauterbach : altmaier blocking wind energy , cdu blocking basic pension , akk wants german soldiers every opportunity…",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,-1
5604,5604,5605.0,278571.0,Rheinland-Pfalz,2020-01-27 08:39:21+00:00,499.531.599,7.310.646,569008.0,"@solarpapst @BMWi_Bund Solarenergie auf Deutschen Dächern ist im Vergleich eine der teuersten Arten CO2 zu vermeiden. Windkraft, Windgas, Solar in südfrankreich und Spanien sind zwischen 4 und 6 mal so effektiv.","@ solarpapst @ bmwi_bund solar energy german roofs , comparison , one expensive ways avoid co2 emissions . wind power , wind gas , solar southern france spain four six times effective .",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,-1
5605,5605,5606.0,278637.0,Rheinland-Pfalz,2020-01-26 22:58:25+00:00,499.531.599,7.310.646,308994.0,"@AnneWillTalk eben, deshalb muss die @EEnergiewende , die Erneuerbaren um mindestens 26 GWp jährlich ausgebaut werden.
Der PV Deckel muss weg, ist überfällig.
Die Abstandsregelen für Windkraft müssen weg, wir brauchen die Bürgerbeteiligung bei Planung und Ertrag.","@ annewilltalk exactly , s @ eenergyturnover must expand renewables least 26 gwp annually . pv cap must go , s long overdue . distance regulations wind power must go ; need public participation planning yield .",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,0
5606,5606,5607.0,279149.0,Rheinland-Pfalz,2020-01-25 15:48:20+00:00,499.531.599,7.310.646,567447.0,"RT @JTrittin: Irgendwie werde ich das Gefühl nicht los, dass es zum Lebenswerk von @peteraltmaier werden soll, die #Energiewende in Deutsch…",rt @ jtrittin : somehow ca nt shake feeling @ peteraltmaier s life s work bring # energytransition germany ...,POINT (7.310646 49.9531599),2020-01,2.0,DE,1,-1
5607,5607,5608.0,279450.0,Rheinland-Pfalz,2020-01-24 22:18:59+00:00,499.531.599,7.310.646,308994.0,"@PiperidinD @ForchheimEka @EEnergiewende @ChristophBeisl1 @peteraltmaier @SvenjaSchulze68 @spdbt @spdde @eozwei @parents4future @VQuaschning @AlleDoerfer @solarpapst @tagesschau @BuirerFuerBuir @Luisamneubauer @ABaerbock Wer tut das?
Wir betrachten immer ALLE Sektoren, nur so macht es Sinn. Und dafür brauchen wir etwa 400 GWp PV und gut 260 GWp Windkraft.","@ piperidind @ forchheimeka @ eenergywende @ christophbeisl1 @ peteraltmaier @ svenjaschulze68 @ spdbt @ spdde @ eozwei @ parents4future @ vquaschning @ alledoerfer @ solarpapst @ tagesschau @ buirerfuerbuir @ luisamneubauer @ abaerbock ? always consider sectors ; s way makes sense . , need 400 gwp pv good 260 gwp wind power .",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,-1
5608,5608,5609.0,280238.0,Rheinland-Pfalz,2020-01-23 11:57:58+00:00,499.531.599,7.310.646,308994.0,"@xr_eberswalde @peter_simone @CKemfert @EEnergiewende @FridayForFuture 50 GWp pa ist anzustreben, aber nicht realistisch. Außer @FridayForFuture werden alle Elektriker, Solarteuere  oder AnlagentechnikerInnen für Windkraft. Wir brauchen schnellstens &gt;400 GWp PV und &gt; 250 GWp Wind (off+on). Realistisch ist 2035, aber nicht mit der @die_regierung  !","@ xr_eberswalde @ peter_simone @ ckemfert @ eenergywende @ fridayforfuture 50 gwp pa desirable , realistic . except @ fridayforfuture , electricians , solar energy technicians , system engineers will trained wind power . need > 400 gwp pv > 250 gwp wind ( off+on ) soon possible . 2035 realistic , @ die_regierung !",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,-1
5609,5609,5610.0,280479.0,Rheinland-Pfalz,2020-01-22 13:51:46+00:00,499.531.599,7.310.646,308994.0,"@MatthiasGrimm7 @Oliver_Krischer @EEnergiewende Sorry.... Quatsch.
Die Deindustrialisierung erfolgt gerade, weil ""alte Industrien"" wie Verbrenner und Kurbelwellen bauen obsolet werden und neue Industrien wie PV, eAuto und Windkraft aus dem Land gejagt werden.","@ matthiasgrimm7 @ oliver_krischer @ eenergywende sorry .... nonsense . deindustrialization happening right now `` old industries  like combustion engines crankshaft manufacturing becoming obsolete , new industries like pv , electric cars , wind power driven country .",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,18
5610,5610,5611.0,280603.0,Rheinland-Pfalz,2020-01-21 18:35:39+00:00,499.531.599,7.310.646,308994.0,"@EEnergiewende Sehr kurzfristig der Plan!
Wir brauchen 800% mehr PV im Netzentwicklungsplan, nicht 120%. Der Ausbau der PV muss auf 15-20 GWp jährlich gesteigert werden, zusätzlich zu den (Netto) plus 8-10 GWp Windkraft jährlich.","@ eenergyturn plan short-term ! need 800 % pv grid development plan , 120 % . pv expansion must increased 15-20 gwp annually , addition ( net ) plus 8-10 gwp wind power annually .",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,0
5611,5611,5612.0,281810.0,Rheinland-Pfalz,2020-01-17 13:14:30+00:00,499.531.599,7.310.646,310871.0,"RT @M_Hundhausen: Es ist zynisch, dass hier ein Kohleausstieg mit Arbeitsplätzen begründet wird, die Betreiber aber (nicht die Arbeiter) da…","rt @ m_hundhausen : s cynical coal phase-out justified jobs , operators ( workers ) ...",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,37
5612,5612,5613.0,282721.0,Rheinland-Pfalz,2020-01-15 07:37:25+00:00,499.531.599,7.310.646,308994.0,"Das einzige was wirkt, ist eine 100% Umstellung auf erneuerbare Energien, in allen Sektoren. Dafür müssen Windkraft und PV stark ausgebaut werden.
Wir brauchen die @EEnergiewende - so schnell es geht. https://t.co/v7bIrYGZgc","thing will work 100 % switch renewable energies sectors . achieve , wind power pv must significantly expanded . need @ eenergyturnaround - soon possible .",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,0
5613,5613,5614.0,283613.0,Rheinland-Pfalz,2020-01-12 09:59:10+00:00,499.531.599,7.310.646,528851.0,"RT @VQuaschning: Die @cducsubt will 52-GW-PV-Deckel, eine radikale Ausbaubremse der #Photovoltaik, nur aufheben, wenn dafür eine neue Ausba…","rt @ vquaschning : @ cducsubt wants lift 52 gw pv cap , radical brake expansion # photovoltaics , requires new expansion…",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,9
5614,5614,5615.0,284653.0,Rheinland-Pfalz,2020-01-09 19:40:37+00:00,499.531.599,7.310.646,855951.0,RT @CKemfert: Welch Desaster: Windenergie-Zubau an Land sinkt auf niedrigsten Stand seit 1998. Deutschland steuert auf eine Ökostromlücke z…,rt @ ckemfert : disaster : onshore wind energy expansion falls lowest level since 1998 . germany heading green energy gap…,POINT (7.310646 49.9531599),2020-01,2.0,DE,1,46
5615,5615,5616.0,285220.0,Rheinland-Pfalz,2020-01-07 21:41:32+00:00,499.531.599,7.310.646,467719.0,"RT @olivergorus: „Sämtliche Genehmigungen von Windrädern in Baden-Württemberg sind vermutlich rechtswidrig.“
Der Windpark Blumberg wurde ve…",rt @ olivergorus : `` permits wind turbines baden-württemberg presumably illegal .  blumberg wind farm ...,POINT (7.310646 49.9531599),2020-01,2.0,DE,1,60
5616,5616,5617.0,285899.0,Rheinland-Pfalz,2020-01-06 06:15:41+00:00,499.531.599,7.310.646,855951.0,Windenergie in Deutschland wichtigster Energielieferant https://t.co/ezu15QZBQd #windenergie,wind energy germany s important energy supplier # windenergy,POINT (7.310646 49.9531599),2020-01,2.0,DE,1,2
5617,5617,5618.0,286755.0,Rheinland-Pfalz,2020-01-03 12:28:19+00:00,499.531.599,7.310.646,71199.0,"@Grunix1 @_donalphonso @Keyzor3 Ich persönlich halte nichts von Windkraft, es ging mir um das Grundsätzliche.","@ grunix1 @ _donalphonso @ keyzor3 personally , nt think much wind power , just concerned basics .",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,1
5618,5618,5619.0,287161.0,Rheinland-Pfalz,2020-01-02 18:41:12+00:00,499.531.599,7.310.646,443860.0,RT @SWRAktuellRP: Der Ausbau der #Windkraft stockt. Schuld daran ist aus Sicht des rheinland-pfälzischen Energieministeriums die Große Koal…,"rt @ swraktuellrp : expansion # wind power stalling . according rhineland-palatinate energy ministry , grand coalition blame…",POINT (7.310646 49.9531599),2020-01,2.0,DE,1,-1
5619,5619,5620.0,288378.0,Rheinland-Pfalz,2019-12-26 14:17:18+00:00,499.531.599,7.310.646,713976.0,"RT @marcobuelow: Ein Lügenministerium seid ihr - seit Jahren bremst ihr die #Erneuerbaren und die #Windenergie

Langsam finde ich es schlim…",rt @ marcobuelow : re ministry lies - ve slowing # renewables # wind energy years . m starting find bad ...,POINT (7.310646 49.9531599),2019-12,2.0,DE,1,32
5620,5620,5621.0,288947.0,Rheinland-Pfalz,2019-12-22 11:46:18+00:00,499.531.599,7.310.646,308994.0,"An alle in Österreich und der Schweiz...

Auch IHR braucht mehr Windkraft und PV. Auch bei euch muss die @EEnergiewende schneller gehen. https://t.co/azttTwBv6r","everyone austria switzerland ... , , need wind power pv . @ eenergytransition must move faster , .",POINT (7.310646 49.9531599),2019-12,2.0,DE,1,2
5621,5621,5622.0,290223.0,Rheinland-Pfalz,2019-12-17 20:04:45+00:00,499.531.599,7.310.646,713976.0,"RT @MelanieBergma18: Sorry, klingt inzwischen irgendwie abgedroschen aber es muß einfach gesagt werden: Wäre die #Windenergie eine Bank ...…","rt @ melaniebergma18 : sorry , sounds bit trite , simply said : # windenergy bank ...",POINT (7.310646 49.9531599),2019-12,2.0,DE,1,-1
5622,5622,5623.0,292697.0,Rheinland-Pfalz,2019-12-07 18:34:15+00:00,499.531.599,7.310.646,308994.0,"?
Insgesamt brauchen wir 600-700 GWp in DE für eine Energiewende in allen Sektoren.
&gt;400 GWp PV 
&gt;260 GWp Windkraft https://t.co/DRcUeY02YD","? overall , need 600-700 gwp germany energy transition across sectors . > 400 gwp pv > 260 gwp wind power",POINT (7.310646 49.9531599),2019-12,2.0,DE,1,-1
5623,5623,5624.0,294102.0,Rheinland-Pfalz,2019-12-02 09:45:45+00:00,499.531.599,7.310.646,111088.0,"@alpha_cortex @ronin_sam @Michael_Kunz Ein wichtiges Argument für die Windkraft sollte aber eigentlich auch sein, dass wir unseren CO2-Ausstoß radikal reduzieren müssen, sonst brauchen wir definitiv mehr von diesen Pumpen.","@ alpha_cortex @ ronin_sam @ michael_kunz important argument wind power actually radically reduce co2 emissions , otherwise definitely need pumps .",POINT (7.310646 49.9531599),2019-12,2.0,DE,1,64
5624,5624,5625.0,290787.0,Radevormwald,2019-12-15 20:20:32+00:00,512.029.228,73.571.392,137363.0,Viertürmeblog für Radevormwald Oberberg Politik: ÖDP fordert eine Fortführung des EEG! Photovoltaik und Windstrom sind inzwischen konkurrenzlos günstig https://t.co/PaQ8HcjWdi Energiewende erneuerbar CDU CSU SPD FDP Solarenergie Windenergie Klimaschutz Umweltschuitz Ressourcen,four-tower blog radevormwald oberberg politics : ödp calls continuation renewable energy sources act ( eeg ) ! photovoltaics wind power now unrivaled cheap energy transition renewable cdu csu spd fdp solar energy wind energy climate protection environmental protection resources,POINT (7.3571392 51.2029228),2019-12,2.0,DE,1,-1
5625,5625,5626.0,282288.0,Emsland,2020-01-16 17:30:58+00:00,5.269.863.035,7.366.134.258,769883.0,"RT @joerg_spengler: #Kohleausstieg: 
""Am Ende werden 40 Mrd € für den Erhalt von nicht einmal 50.000 Arbeitsplätzen eingesetzt."" Wir sollte…","rt @ joerg_spengler : # coalexit :  end , €40 billion will used save fewer 50,000 jobs .  should…",POINT (7.366134258498711 52.69863035),2020-01,2.0,DE,1,-1
